cnpj;empresa;orgao;exercicio;previsto_maxima;realizado_maxima;desvio_maxima;desvio_maxima_pct;previsto_media;realizado_media;desvio_media;desvio_media_pct;previsto_minima;realizado_minima;desvio_minima;desvio_minima_pct;fre_previsao;fre_realizado;situacao;setor;apelido
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho de Administração;2014;;151588.8;;;;151588.8;;;;151588.8;;;;2017;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho Fiscal;2014;;46080.0;;;;21691.84;;;;10425.6;;;;2017;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Diretoria Estatutária;2015;;2776877.0;;;;1000943.0;;;;593502.0;;;;2018;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho de Administração;2015;;151505.0;;;;146729.0;;;;151505.0;;;;2018;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho Fiscal;2015;;46080.0;;;;22924.0;;;;11347.2;;;;2018;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Diretoria Estatutária;2016;;2649023.0;;;;1326855.0;;;;643853.0;;;;2019;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho de Administração;2016;;152004.0;;;;154614.0;;;;152004.0;;;;2019;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho Fiscal;2016;;46080.0;;;;23808.0;;;;12672.0;;;;2019;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Diretoria Estatutária;2017;;3074553.0;;;;1388781.0;;;;780430.0;;;;2020;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho de Administração;2017;;200040.0;;;;230638.0;;;;200040.0;;;;2020;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho Fiscal;2017;;0.0;;;;24355.0;;;;0.0;;;;2020;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Diretoria Estatutária;2018;;7933860.0;;;;2337034.0;;;;623749.0;;;;2021;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho de Administração;2018;;878833.0;;;;705155.0;;;;644884.0;;;;2021;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho Fiscal;2018;;0.0;;;;68343.0;;;;0.0;;;;2021;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Diretoria Estatutária;2019;;5755277.0;;;;1782777.0;;;;944234.0;;;;2022;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho de Administração;2019;;1013272.0;;;;815791.0;;;;723765.0;;;;2022;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho Fiscal;2019;;58614.0;;;;58614.0;;;;58614.0;;;;2022;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Diretoria Estatutária;2020;;6612220.0;;;;1709010.0;;;;467273.0;;;;2023;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho de Administração;2020;;867294.0;;;;638687.0;;;;619507.0;;;;2023;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho Fiscal;2020;;62279.0;;;;62279.0;;;;62279.0;;;;2023;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Diretoria Estatutária;2021;;4378198.0;;;;1018053.0;;;;424435.0;;;;2024;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho de Administração;2021;;971428.0;;;;624641.0;;;;515714.0;;;;2024;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho Fiscal;2021;;120000.0;;;;120000.0;;;;120000.0;;;;2024;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Diretoria Estatutária;2022;;6349737.0;;;;1844258.0;;;;1693104.0;;;;2025;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho de Administração;2022;;1207296.0;;;;741312.28;;;;603648.0;;;;2025;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho Fiscal;2022;;120000.0;;;;120000.0;;;;120000.0;;;;2025;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Diretoria Estatutária;2023;;5034863.0;;;;1312669.44;;;;1125875.0;;;;2026;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho de Administração;2023;;826388.0;;;;475730.84;;;;413194.0;;;;2026;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho Fiscal;2023;;120000.0;;;;120000.0;;;;120000.0;;;;2026;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Diretoria Estatutária;2024;;5128747.0;;;;2166446.57;;;;1012677.0;;;;2026;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho de Administração;2024;;799903.0;;;;577150.23;;;;399951.0;;;;2026;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho Fiscal;2024;;120000.0;;;;120000.0;;;;120000.0;;;;2026;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Diretoria Estatutária;2025;;4718933.8;;;;2069216.31;;;;1219227.56;;;;2026;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho de Administração;2025;;1277688.56;;;;707586.95;;;;486212.99;;;;2026;so realizado;RealEstate;Tenda
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho Fiscal;2025;;120000.0;;;;120000.0;;;;120000.0;;;;2026;so realizado;RealEstate;Tenda
02.429.144/0001-93;CPFL ENERGIA S.A.;Diretoria Estatutária;2015;;10186000.0;;;;2036000.0;;;;166000.0;;;;2018;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho de Administração;2015;;428000.0;;;;282000.0;;;;257000.0;;;;2018;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho Fiscal;2015;;173000.0;;;;173000.0;;;;173000.0;;;;2018;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Diretoria Estatutária;2016;;8808000.0;;;;3839000.0;;;;158000.0;;;;2019;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho de Administração;2016;;467000.0;;;;304000.0;;;;280000.0;;;;2019;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho Fiscal;2016;;188000.0;;;;193000.0;;;;188000.0;;;;2019;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Diretoria Estatutária;2017;;9701000.0;;;;4371000.0;;;;256000.0;;;;2020;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho de Administração;2017;;272000.0;;;;289000.0;;;;272000.0;;;;2020;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho Fiscal;2017;;135000.0;;;;194000.0;;;;135000.0;;;;2020;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Diretoria Estatutária;2018;;8280000.0;;;;3743000.0;;;;231000.0;;;;2021;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho de Administração;2018;;308000.0;;;;307000.0;;;;306000.0;;;;2021;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho Fiscal;2018;;206000.0;;;;169000.0;;;;77000.0;;;;2021;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Diretoria Estatutária;2019;;8484000.0;;;;4922000.0;;;;419000.0;;;;2022;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho de Administração;2019;;310000.0;;;;256000.0;;;;166000.0;;;;2022;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho Fiscal;2019;;152000.0;;;;111000.0;;;;67000.0;;;;2022;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Diretoria Estatutária;2020;;6849000.0;;;;2808000.0;;;;144000.0;;;;2023;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho de Administração;2020;;274000.0;;;;237000.0;;;;163000.0;;;;2023;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho Fiscal;2020;;185000.0;;;;152000.0;;;;17000.0;;;;2023;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Diretoria Estatutária;2021;;6740696.27;;;;3005850.0;;;;161387.31;;;;2024;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho de Administração;2021;;354398.4;;;;314997.0;;;;131194.0;;;;2024;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho Fiscal;2021;;134749.44;;;;140834.0;;;;62151.96;;;;2024;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Diretoria Estatutária;2022;;9379635.3;;;;4425503.0;;;;252127.08;;;;2025;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho de Administração;2022;;392121.0;;;;392121.0;;;;392121.0;;;;2025;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho Fiscal;2022;;197568.0;;;;172244.0;;;;146918.0;;;;2025;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Diretoria Estatutária;2023;;9198524.94;;;;4454632.6;;;;249205.42;;;;2026;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho de Administração;2023;;415637.6;;;;415637.6;;;;415637.6;;;;2026;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho Fiscal;2023;;155948.32;;;;179514.34;;;;83009.22;;;;2026;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Diretoria Estatutária;2024;;7984500.86;;;;3847024.43;;;;390559.61;;;;2026;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho de Administração;2024;;421278.0;;;;421278.0;;;;421278.0;;;;2026;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho Fiscal;2024;;158064.6;;;;181950.42;;;;137224.16;;;;2026;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Diretoria Estatutária;2025;;9421176.11;;;;4122043.42;;;;297249.24;;;;2026;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho de Administração;2025;;447626.0;;;;447626.0;;;;447626.0;;;;2026;so realizado;Utilities;CPFL
02.429.144/0001-93;CPFL ENERGIA S.A.;Conselho Fiscal;2025;;213424.72;;;;188658.3;;;;163891.88;;;;2026;so realizado;Utilities;CPFL
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Diretoria Estatutária;2009;;2205826.0;;;;1454833.0;;;;230633.0;;;;2010;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração;2009;;132812.0;;;;122398.0;;;;109896.0;;;;2010;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Diretoria Estatutária;2010;;695248.0;;;;457664.0;;;;220080.0;;;;2013;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração;2010;;660000.0;;;;397737.0;;;;135474.0;;;;2013;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Diretoria Estatutária;2011;;759208.0;;;;535612.0;;;;236236.0;;;;2014;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração;2011;;154268.0;;;;151322.0;;;;144000.0;;;;2014;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Diretoria Estatutária;2012;;3502153.0;;;;2108987.0;;;;332729.0;;;;2015;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração;2012;;859559.0;;;;445545.0;;;;105360.0;;;;2015;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Diretoria Estatutária;2013;;11558863.0;;;;4784772.0;;;;1065905.0;;;;2016;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração;2013;;2055944.0;;;;1099770.0;;;;192000.0;;;;2016;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Diretoria Estatutária;2014;;4057821.91;;;;3688292.16;;;;545242.22;;;;2017;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração;2014;;273465.0;;;;269033.14;;;;153600.0;;;;2017;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Diretoria Estatutária;2015;;3693531.0;;;;953094.41;;;;1334872.0;;;;2018;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração;2015;;281749.0;;;;639167.6;;;;122151.0;;;;2018;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Diretoria Estatutária;2016;;3037024.0;;;;1810982.45;;;;658365.0;;;;2019;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração;2016;;2824863.0;;;;767433.16;;;;236972.0;;;;2019;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Diretoria Estatutária;2017;;2287483.84;;;;1150121.74;;;;327671.91;;;;2020;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração;2017;;3170262.45;;;;664698.08;;;;96092.0;;;;2020;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Diretoria Estatutária;2018;;1508401.0;;;;1141303.94;;;;272213.0;;;;2021;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração;2018;;3351942.0;;;;746703.86;;;;243636.0;;;;2021;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho Fiscal;2018;;38760.48;;;;38760.48;;;;38760.48;;;;2021;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Diretoria Estatutária;2019;;1400236.46;;;;934393.86;;;;550092.5;;;;2022;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração;2019;;3300613.65;;;;680144.21;;;;204228.02;;;;2022;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho Fiscal;2019;;48450.6;;;;48450.6;;;;48450.6;;;;2022;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Diretoria Estatutária;2020;;3684899.49;;;;1854768.87;;;;772181.66;;;;2023;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração;2020;;3370701.0;;;;833170.01;;;;384533.28;;;;2023;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho Fiscal;2020;;58140.72;;;;58140.72;;;;58140.72;;;;2023;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Diretoria Estatutária;2021;;5997385.0;;;;1854768.87;;;;982287.09;;;;2024;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração;2021;;1589332.95;;;;478382.61;;;;216851.89;;;;2024;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho Fiscal;2021;;48450.6;;;;48450.6;;;;48450.6;;;;2024;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Diretoria Estatutária;2022;;7622314.27;;;;3347046.65;;;;1163497.92;;;;2025;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração;2022;;1623794.39;;;;505716.93;;;;324854.97;;;;2025;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho Fiscal;2022;;24225.3;;;;24225.3;;;;24225.3;;;;2025;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Diretoria Estatutária;2023;;8546002.36;;;;4341353.03;;;;1604075.08;;;;2026;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração;2023;;1825366.03;;;;537055.29;;;;276728.31;;;;2026;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho Fiscal;2023;;48450.6;;;;48450.6;;;;48450.6;;;;2026;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Diretoria Estatutária;2024;;10096371.22;;;;4815663.2;;;;905268.62;;;;2026;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração;2024;;2522536.96;;;;617812.4;;;;290772.34;;;;2026;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho Fiscal;2024;;48450.6;;;;48450.6;;;;48450.6;;;;2026;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Diretoria Estatutária;2025;;10198124.29;;;;4646840.84;;;;1639819.61;;;;2026;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração;2025;;2099600.87;;;;627000.62;;;;296781.08;;;;2026;so realizado;RealEstate;Cyrela
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho Fiscal;2025;;20187.75;;;;20187.75;;;;20187.75;;;;2026;so realizado;RealEstate;Cyrela
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Diretoria Estatutária;2007;;194643.36;;;;176728.67;;;;172250.0;;;;2010;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho de Administração;2007;;22256.64;;;;22256.64;;;;22256.64;;;;2010;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho Fiscal;2007;;18210.0;;;;18210.0;;;;18210.0;;;;2010;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Diretoria Estatutária;2008;;205743.36;;;;189948.67;;;;186000.0;;;;2011;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho de Administração;2008;;22256.64;;;;22256.64;;;;22256.64;;;;2011;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho Fiscal;2008;;19560.0;;;;19560.0;;;;19560.0;;;;2011;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Diretoria Estatutária;2009;;224844.0;;;;206248.8;;;;201600.0;;;;2012;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho de Administração;2009;;22356.0;;;;22356.0;;;;22356.0;;;;2012;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho Fiscal;2009;;21450.0;;;;21450.0;;;;21450.0;;;;2012;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Diretoria Estatutária;2010;;590144.0;;;;518494.0;;;;460392.0;;;;2013;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho de Administração;2010;;60000.0;;;;38400.0;;;;31200.0;;;;2013;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho Fiscal;2010;;52363.0;;;;52363.0;;;;52363.0;;;;2013;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Diretoria Estatutária;2011;;347232.0;;;;322658.0;;;;313376.0;;;;2014;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho de Administração;2011;;96000.0;;;;49038.0;;;;33384.0;;;;2014;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho Fiscal;2011;;31779.0;;;;31779.0;;;;31779.0;;;;2014;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Diretoria Estatutária;2012;;714992.48;;;;638953.11;;;;610104.88;;;;2015;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho de Administração;2012;;97000.0;;;;51761.5;;;;36682.0;;;;2015;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho Fiscal;2012;;65729.0;;;;65729.0;;;;65729.0;;;;2015;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Diretoria Estatutária;2013;;840432.0;;;;746497.98;;;;709144.0;;;;2016;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho de Administração;2013;;97000.0;;;;53608.5;;;;39478.0;;;;2016;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho Fiscal;2013;;76606.0;;;;76606.0;;;;76606.0;;;;2016;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Diretoria Estatutária;2014;;880039.76;;;;802187.91;;;;744347.48;;;;2017;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho de Administração;2014;;91500.0;;;;48122.5;;;;33663.0;;;;2017;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho Fiscal;2014;;72000.0;;;;72000.0;;;;72000.0;;;;2017;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Diretoria Estatutária;2015;;941921.56;;;;866363.0;;;;697719.68;;;;2018;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho de Administração;2015;;98819.0;;;;51972.0;;;;78000.0;;;;2018;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho Fiscal;2015;;77760.0;;;;77760.0;;;;77760.0;;;;2018;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Diretoria Estatutária;2016;;979890.8;;;;664437.65;;;;417672.0;;;;2019;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho de Administração;2016;;823846.52;;;;307652.62;;;;78000.0;;;;2019;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho Fiscal;2016;;24000.0;;;;24000.0;;;;24000.0;;;;2019;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Diretoria Estatutária;2017;;1944494.76;;;;1423115.55;;;;704223.0;;;;2020;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho de Administração;2017;;2253776.0;;;;860535.1;;;;78000.0;;;;2020;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Diretoria Estatutária;2018;;2284343.62;;;;1398901.01;;;;822781.0;;;;2020;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho de Administração;2018;;1555659.6;;;;629595.24;;;;78000.0;;;;2020;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Diretoria Estatutária;2019;;2630714.02;;;;1902041.3;;;;936958.0;;;;2022;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho de Administração;2019;;1741992.92;;;;806127.52;;;;78000.0;;;;2022;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Diretoria Estatutária;2020;;3715452.71;;;;2428054.53;;;;1518870.84;;;;2023;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho de Administração;2020;;948262.7;;;;506395.72;;;;180000.0;;;;2023;so realizado;Retail;Panvel
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Diretoria Estatutária;2021;;2560562.56;;;;1749325.45;;;;1195613.03;;;;2024;so realizado;Retail;Panvel
