cnpj;empresa;orgao;exercicio;previsto_total;realizado_total;desvio_total;desvio_total_pct;previsto_membros;realizado_membros;desvio_membros;desvio_membros_pct;fre_previsao;fre_realizado;situacao;previsto_por_membro;realizado_por_membro;desvio_por_membro_pct;setor;apelido
03.220.438/0001-73;EQUATORIAL S.A.;Conselho de Administração;2009;;1076000.0;;;;7.0;;;;2012;so realizado;;153714.2857142857;;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho Fiscal;2009;;151000.0;;;;3.0;;;;2012;so realizado;;50333.333333333336;;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Diretoria Estatutária;2010;8146000.0;8587000.0;441000.0;5.413699975448073;5.0;4.58;-0.41999999999999993;-8.399999999999999;2010;2013;realizado;1629200.0;1874890.829694323;15.080458488480431;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho de Administração;2010;1177000.0;1401000.0;224000.0;19.03143585386576;7.0;7.0;0.0;0.0;2010;2013;realizado;168142.85714285713;200142.85714285713;19.03143585386575;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho Fiscal;2010;151000.0;151000.0;0.0;0.0;3.0;3.0;0.0;0.0;2010;2013;realizado;50333.333333333336;50333.333333333336;0.0;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Diretoria Estatutária;2011;8834000.0;4662000.0;-4172000.0;-47.22662440570523;4.0;4.0;0.0;0.0;2011;2014;realizado;2208500.0;1165500.0;-47.22662440570523;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho de Administração;2011;1660000.0;1028000.0;-632000.0;-38.0722891566265;7.0;7.0;0.0;0.0;2011;2014;realizado;237142.85714285713;146857.14285714287;-38.072289156626496;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho Fiscal;2011;151000.0;151000.0;0.0;0.0;3.0;3.0;0.0;0.0;2011;2014;realizado;50333.333333333336;50333.333333333336;0.0;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Diretoria Estatutária;2012;4571000.0;6295000.0;1724000.0;37.7160358783636;4.0;4.0;0.0;0.0;2012;2015;realizado;1142750.0;1573750.0;37.716035878363606;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho de Administração;2012;1406000.0;1385000.0;-21000.0;-1.4935988620199145;7.0;7.0;0.0;0.0;2012;2015;realizado;200857.14285714287;197857.14285714287;-1.493598862019918;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho Fiscal;2012;208000.0;208000.0;0.0;0.0;3.0;3.0;0.0;0.0;2012;2015;realizado;69333.33333333333;69333.33333333333;0.0;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Diretoria Estatutária;2013;;8040000.0;;;;7.0;;;;2016;so realizado;;1148571.4285714286;;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho de Administração;2013;;1512000.0;;;;7.0;;;;2016;so realizado;;216000.0;;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho Fiscal;2013;;227000.0;;;;3.0;;;;2016;so realizado;;75666.66666666667;;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Diretoria Estatutária;2014;8424000.0;12119010.0;3695010.0;43.86289173789174;7.0;7.0;0.0;0.0;2014;2017;realizado;1203428.5714285714;1731287.142857143;43.86289173789175;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho de Administração;2014;1512000.0;1404000.0;-108000.0;-7.142857142857143;7.0;7.0;0.0;0.0;2014;2017;realizado;216000.0;200571.42857142858;-7.14285714285714;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho Fiscal;2014;227000.0;226800.0;-200.0;-0.0881057268722467;3.0;3.0;0.0;0.0;2014;2017;realizado;75666.66666666667;75600.0;-0.08810572687225626;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Diretoria Estatutária;2015;21417000.0;19740100.0;-1676900.0;-7.829761404491759;7.0;5.83;-1.17;-16.714285714285715;2015;2018;realizado;3059571.4285714286;3385951.9725557463;10.667524900267189;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho de Administração;2015;1404000.0;-10970.0;-1414970.0;-100.78133903133903;7.0;7.0;0.0;0.0;2015;2018;realizado;200571.42857142858;-1567.142857142857;-100.78133903133903;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho Fiscal;2015;227000.0;219130.0;-7870.0;-3.4669603524229076;3.0;3.0;0.0;0.0;2015;2018;realizado;75666.66666666667;73043.33333333333;-3.466960352422921;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Diretoria Estatutária;2016;15796710.0;20291013.0;4494303.0;28.450879961713547;6.0;6.0;0.0;0.0;2016;2019;realizado;2632785.0;3381835.5;28.45087996171354;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho de Administração;2016;4634020.0;2264340.02;-2369679.98;-51.13659371344966;7.0;6.0;-1.0;-14.285714285714286;2016;2019;realizado;662002.8571428572;377390.00333333336;-42.992692665691266;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho Fiscal;2016;216000.0;219200.0;3200.0;1.4814814814814814;3.0;3.0;0.0;0.0;2016;2019;realizado;72000.0;73066.66666666667;1.4814814814814836;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Diretoria Estatutária;2017;;7959312.54;;;;6.0;;;;2020;so realizado;;1326552.09;;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho de Administração;2017;;4747284.94;;;;6.66;;;;2020;so realizado;;712805.5465465466;;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho Fiscal;2017;;216000.0;;;;3.0;;;;2020;so realizado;;72000.0;;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Diretoria Estatutária;2018;7988364.72;6571692.99;-1416671.7299999995;-17.734189407416032;6.0;7.0;1.0;16.666666666666668;2018;2021;realizado;1331394.1199999999;938813.2842857143;-29.48644806349946;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho de Administração;2018;4802143.54;3614398.26;-1187745.2800000003;-24.733648007531244;7.0;7.0;0.0;0.0;2018;2021;realizado;686020.5057142858;516342.6085714285;-24.73364800753125;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho Fiscal;2018;216000.0;180000.0;-36000.0;-16.666666666666668;3.0;3.0;0.0;0.0;2018;2021;realizado;72000.0;60000.0;-16.666666666666664;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Diretoria Estatutária;2019;10124637.74;9681940.38;-442697.3599999994;-4.372476046733099;7.0;6.0;-1.0;-14.285714285714286;2019;2022;realizado;1446376.82;1613656.7300000002;11.565444612144727;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho de Administração;2019;4332661.08;1885433.52;-2447227.56;-56.48324470373759;7.0;8.0;1.0;14.285714285714286;2019;2022;realizado;618951.5828571429;235679.19;-61.92283911577039;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho Fiscal;2019;216000.0;180000.0;-36000.0;-16.666666666666668;3.0;3.0;0.0;0.0;2019;2022;realizado;72000.0;60000.0;-16.666666666666664;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Diretoria Estatutária;2020;16392456.0;6532364.06;-9860091.940000001;-60.15018091248805;6.0;6.0;0.0;0.0;2020;2023;realizado;2732076.0;1088727.3433333333;-60.15018091248804;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho de Administração;2020;5641434.0;4551814.16;-1089619.8399999999;-19.31458987200772;8.0;8.0;0.0;0.0;2020;2023;realizado;705179.25;568976.77;-19.314589872007716;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho Fiscal;2020;468000.0;390000.0;-78000.0;-16.666666666666668;3.0;3.0;0.0;0.0;2020;2023;realizado;156000.0;130000.0;-16.666666666666664;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Diretoria Estatutária;2021;6604786.96;6119862.16;-484924.7999999998;-7.342020309463545;8.0;5.67;-2.33;-29.125;2021;2024;realizado;825598.37;1079340.7689594356;30.73436287906377;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho de Administração;2021;4140210.6;4186007.91;45797.310000000056;1.1061589475665816;7.0;7.5;0.5;7.142857142857143;2021;2024;realizado;591458.6571428572;558134.388;-5.634251648937861;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho Fiscal;2021;432000.0;432000.0;0.0;0.0;3.0;3.0;0.0;0.0;2021;2024;realizado;144000.0;144000.0;0.0;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Diretoria Estatutária;2022;7305009.05;11739284.21;4434275.160000001;60.701843483684684;8.0;7.58;-0.41999999999999993;-5.249999999999999;2022;2025;realizado;913126.13125;1548718.2335092349;69.60616726510256;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho de Administração;2022;5307317.42;4424039.91;-883277.5099999998;-16.6426358195851;9.0;8.17;-0.8300000000000001;-9.222222222222221;2022;2025;realizado;589701.9355555555;541498.1529987761;-8.174262224757134;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho Fiscal;2022;500000.0;432000.0;-68000.0;-13.6;3.0;3.0;0.0;0.0;2022;2025;realizado;166666.66666666666;144000.0;-13.59999999999999;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Diretoria Estatutária;2023;15000000.0;17886363.21;2886363.210000001;19.24242140000001;12.0;9.67;-2.33;-19.416666666666668;2023;2026;realizado;1250000.0;1849675.6163391934;47.974049307135466;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho de Administração;2023;13500000.0;7672501.54;-5827498.46;-43.16665525925926;9.0;8.5;-0.5;-5.555555555555555;2023;2026;realizado;1500000.0;902647.24;-39.823517333333335;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho Fiscal;2023;600000.0;432000.0;-168000.0;-28.0;3.0;3.0;0.0;0.0;2023;2026;realizado;200000.0;144000.0;-28.000000000000004;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Diretoria Estatutária;2024;33290721.42;26728523.23;-6562198.190000001;-19.711793286815475;12.0;9.75;-2.25;-18.75;2024;2026;realizado;2774226.785;2741386.997948718;-1.1837455837728994;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho de Administração;2024;14909278.58;21248799.66;6339521.08;42.52064273924111;9.0;7.25;-1.75;-19.444444444444443;2024;2026;realizado;1656586.5088888889;2930868.91862069;76.92217719354069;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho Fiscal;2024;600000.0;432776.25;-167223.75;-27.870625;3.0;3.0;0.0;0.0;2024;2026;realizado;200000.0;144258.75;-27.870625000000004;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Diretoria Estatutária;2025;39900700.0;33328416.47;-6572283.530000001;-16.47159957093485;12.0;9.0;-3.0;-25.0;2025;2026;realizado;3325058.3333333335;3703157.3855555556;11.37120057208687;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho de Administração;2025;13148810.67;10236714.95;-2912095.7200000007;-22.147217669231225;8.0;7.98;-0.019999999999999574;-0.24999999999999467;2025;2026;realizado;1643601.33375;1282796.3596491227;-21.952097914016267;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho Fiscal;2025;600000.0;477000.0;-123000.0;-20.5;3.0;3.0;0.0;0.0;2025;2026;realizado;200000.0;159000.0;-20.499999999999996;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Diretoria Estatutária;2026;35104094.33;;;;12.0;;;;2026;;so previsao;2925341.1941666664;;;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho de Administração;2026;17927804.21;;;;8.0;;;;2026;;so previsao;2240975.52625;;;Utilities;Equatorial
03.220.438/0001-73;EQUATORIAL S.A.;Conselho Fiscal;2026;720000.0;;;;3.0;;;;2026;;so previsao;240000.0;;;Utilities;Equatorial
33.611.500/0001-19;GERDAU S.A.;Diretoria Estatutária;2009;;1535952.0;;;;9.0;;;;2012;so realizado;;170661.33333333334;;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho de Administração;2009;;6967868.0;;;;9.0;;;;2012;so realizado;;774207.5555555555;;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho Fiscal;2009;;336000.0;;;;3.0;;;;2012;so realizado;;112000.0;;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Diretoria Estatutária;2010;2000584.0;2076984.0;76400.0;3.818884885613401;8.0;8.33;0.33000000000000007;4.125000000000001;2010;2013;realizado;250073.0;249337.8151260504;-0.29398810505315565;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho de Administração;2010;11650858.0;11677065.0;26207.0;0.22493622358113025;9.0;9.0;0.0;0.0;2010;2013;realizado;1294539.7777777778;1297451.6666666667;0.2249362235811292;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho Fiscal;2010;369600.0;358400.0;-11200.0;-3.0303030303030303;3.0;3.0;0.0;0.0;2010;2013;realizado;123200.0;119466.66666666667;-3.0303030303030276;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Diretoria Estatutária;2011;1054522.0;570666.0;-483856.0;-45.88391707332801;8.3;8.25;-0.05000000000000071;-0.6024096385542254;2011;2014;realizado;127050.84337349396;69171.63636363637;-45.55594081316635;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho de Administração;2011;12725211.0;2006414.44;-10718796.56;-84.23276093418019;8.8;8.33;-0.47000000000000064;-5.340909090909098;2011;2014;realizado;1446046.7045454544;240866.07923169268;-83.34313279961411;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho Fiscal;2011;379200.0;379200.0;0.0;0.0;3.0;3.0;0.0;0.0;2011;2014;realizado;126400.0;126400.0;0.0;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Diretoria Estatutária;2012;213333.0;1513400.8;1300067.8;609.4077334495835;6.67;6.67;0.0;0.0;2012;2015;realizado;31983.958020989507;226896.67166416792;609.4077334495835;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho de Administração;2012;4277553.66;10109018.99;5831465.33;136.32711108994013;8.9;8.92;0.019999999999999574;0.2247191011235907;2012;2015;realizado;480624.00674157304;1133298.0930493274;135.79722967494027;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho Fiscal;2012;384000.0;384000.0;0.0;0.0;3.0;3.0;0.0;0.0;2012;2015;realizado;128000.0;128000.0;0.0;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Diretoria Estatutária;2013;260606.0;2063512.0;1802906.0;691.812928328588;6.42;6.42;0.0;0.0;2013;2016;realizado;40592.834890965736;321419.31464174454;691.8129283285879;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho de Administração;2013;4610871.0;11347285.94;6736414.9399999995;146.0985340947513;9.0;9.0;0.0;0.0;2013;2016;realizado;512319.0;1260809.548888889;146.0985340947513;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho Fiscal;2013;402000.0;400000.0;-2000.0;-0.4975124378109453;3.0;3.0;0.0;0.0;2013;2016;realizado;134000.0;133333.33333333334;-0.497512437810943;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Diretoria Estatutária;2014;344854.8;5328047.03;4983192.23;1445.011706376133;7.75;7.67;-0.08000000000000007;-1.03225806451613;2014;2017;realizado;44497.393548387096;694660.6297262061;1461.126561201438;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho de Administração;2014;4014837.16;9202052.25;5187215.09;129.20113278018977;9.0;9.0;0.0;0.0;2014;2017;realizado;446093.0177777778;1022450.25;129.20113278018977;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho Fiscal;2014;424000.0;424000.0;0.0;0.0;3.0;3.0;0.0;0.0;2014;2017;realizado;141333.33333333334;141333.33333333334;0.0;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Diretoria Estatutária;2015;570732.54;2094372.55;1523640.01;266.9621763637307;6.83;6.83;0.0;0.0;2015;2018;realizado;83562.5973645681;306643.12591508054;266.9621763637307;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho de Administração;2015;3510315.56;4969280.92;1458965.3599999999;41.56222809780668;6.67;6.67;0.0;0.0;2015;2018;realizado;526284.191904048;745019.628185907;41.562228097806674;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho Fiscal;2015;714528.0;714528.0;0.0;0.0;4.33;4.33;0.0;0.0;2015;2018;realizado;165018.01385681293;165018.01385681293;0.0;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Diretoria Estatutária;2016;1537876.97;1484096.55;-53780.419999999925;-3.4970560746481514;5.92;5.92;0.0;0.0;2016;2019;realizado;259776.5152027027;250691.9847972973;-3.4970560746481527;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho de Administração;2016;2699931.73;3096042.43;396110.7000000002;14.671137629098501;6.0;6.0;0.0;0.0;2016;2019;realizado;449988.62166666664;516007.0716666667;14.671137629098506;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho Fiscal;2016;812592.0;812592.0;0.0;0.0;5.0;5.0;0.0;0.0;2016;2019;realizado;162518.4;162518.4;0.0;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Diretoria Estatutária;2017;789796.61;1089117.71;299321.1;37.89850402118084;5.0;6.5;1.5;30.0;2017;2019;realizado;157959.322;167556.57076923078;6.0757723239852846;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho de Administração;2017;2961219.89;2480884.87;-480335.02;-16.22084944188322;6.0;6.0;0.0;0.0;2017;2019;realizado;493536.6483333334;413480.8116666667;-16.220849441883225;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho Fiscal;2017;855449.44;831264.0;-24185.439999999944;-2.8272202738247096;5.0;5.0;0.0;0.0;2017;2019;realizado;171089.88799999998;166252.8;-2.8272202738247154;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Diretoria Estatutária;2018;6771062.13;8468395.81;1697333.6800000006;25.067465744846157;9.0;8.0;-1.0;-11.11111111111111;2018;2021;realizado;752340.2366666667;1058549.47625;40.700898962951925;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho de Administração;2018;28492926.01;24321262.82;-4171663.1900000013;-14.641048759035474;6.67;6.67;0.0;0.0;2018;2021;realizado;4271803.0;3646366.23988006;-14.641048759035469;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho Fiscal;2018;900021.82;683520.0;-216501.81999999995;-24.05517457343423;5.0;3.67;-1.33;-26.6;2018;2021;realizado;180004.364;186245.23160762942;3.467064613849824;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Diretoria Estatutária;2019;12475016.33;9765770.67;-2709245.66;-21.71737165172913;7.33;7.33;0.0;0.0;2019;2022;realizado;1701912.1869031377;1332301.5920873124;-21.717371651729135;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho de Administração;2019;25813434.43;25140453.73;-672980.6999999993;-2.6070947739440316;8.33;8.33;0.0;0.0;2019;2022;realizado;3098851.6722689075;3018061.6722689075;-2.6070947739440298;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho Fiscal;2019;613056.0;613056.0;0.0;0.0;3.0;3.0;0.0;0.0;2019;2022;realizado;204352.0;204352.0;0.0;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Diretoria Estatutária;2020;13051582.44;13051582.44;0.0;0.0;8.67;8.67;0.0;0.0;2020;2023;realizado;1505372.830449827;1505372.830449827;0.0;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho de Administração;2020;30691889.65;30691889.65;0.0;0.0;9.0;9.0;0.0;0.0;2020;2023;realizado;3410209.961111111;3410209.961111111;0.0;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho Fiscal;2020;584016.0;584016.0;0.0;0.0;3.0;3.0;0.0;0.0;2020;2023;realizado;194672.0;194672.0;0.0;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Diretoria Estatutária;2021;9749047.13;16133327.82;6384280.6899999995;65.48620193202409;9.08;9.0;-0.08000000000000007;-0.8810572687224677;2021;2024;realizado;1073683.6046255508;1792591.98;66.95719039364208;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho de Administração;2021;22082656.63;17962336.67;-4120319.959999997;-18.658624408452784;7.67;7.67;0.0;0.0;2021;2024;realizado;2879094.736636245;2341895.2633637553;-18.658624408452784;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho Fiscal;2021;528480.0;502528.0;-25952.0;-4.9106872540115045;3.0;3.0;0.0;0.0;2021;2024;realizado;176160.0;167509.33333333334;-4.910687254011503;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Diretoria Estatutária;2022;15136252.32;13807399.43;-1328852.8900000006;-8.77927284711121;9.5;9.83;0.33000000000000007;3.4736842105263164;2022;2025;realizado;1593289.717894737;1404618.4567650051;-11.841616688459455;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho de Administração;2022;18047940.35;17253669.48;-794270.870000001;-4.400894809030111;6.33;6.83;0.5;7.898894154818326;2022;2025;realizado;2851175.410742496;2526159.513909224;-11.399365174401254;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho Fiscal;2022;559880.0;559880.0;0.0;0.0;3.0;3.0;0.0;0.0;2022;2025;realizado;186626.66666666666;186626.66666666666;0.0;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Diretoria Estatutária;2023;17410996.88;10966169.69;-6444827.1899999995;-37.01584254146395;9.0;8.5;-0.5;-5.555555555555555;2023;2026;realizado;1934555.2088888888;1290137.6105882353;-33.31089210272653;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho de Administração;2023;18217451.94;20386871.04;2169419.0999999978;11.90846616280409;7.0;7.0;0.0;0.0;2023;2026;realizado;2602493.1342857145;2912410.1485714284;11.9084661628041;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho Fiscal;2023;594280.0;594280.0;0.0;0.0;3.0;3.0;0.0;0.0;2023;2026;realizado;198093.33333333334;198093.33333333334;0.0;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Diretoria Estatutária;2024;16845139.51;14410536.87;-2434602.6400000025;-14.452849372691258;8.0;8.67;0.6699999999999999;8.375;2024;2026;realizado;2105642.43875;1662114.9792387541;-21.063759513440615;Metals;Gerdau
33.611.500/0001-19;GERDAU S.A.;Conselho de Administração;2024;19060335.6;18583058.73;-477276.87000000104;-2.504031828274844;7.0;7.0;0.0;0.0;2024;2026;realizado;2722905.0857142857;2654722.6757142856;-2.504031828274844;Metals;Gerdau
