cnpj;empresa;orgao;exercicio;maxima;media;minima;n_membros;n_membros_remunerados;total_orgao;fre_total_orgao;media_implicita;alertas;previsao;fre;data_referencia;versao;id_documento;setor;apelido;escala_corrigida
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho de Administração;2020;867294.0;638687.0;619507.0;7.0;7.0;4470808.0;2023;638686.8571428572;;False;2023;2023-12-31;16;136098;RealEstate;Tenda;
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho de Administração;2021;971428.0;624641.0;515714.0;7.0;7.0;4372485.0;2024;624640.7142857143;;False;2024;2024-12-31;16;148082;RealEstate;Tenda;
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho de Administração;2022;1207296.0;741312.28;603648.0;7.0;7.0;5189186.0;2025;741312.2857142857;;False;2025;2025-12-31;11;157929;RealEstate;Tenda;
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho de Administração;2023;826388.0;475730.84;413194.0;6.33;6.33;3012962.0;2026;475981.35860979464;;False;2026;2026-12-31;6;160935;RealEstate;Tenda;
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho de Administração;2024;799903.0;577150.23;399951.0;6.0;6.0;3462901.4;2026;577150.2333333333;;False;2026;2026-12-31;6;160935;RealEstate;Tenda;
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho de Administração;2025;1277688.56;707586.95;486212.99;6.5;6.5;4599315.16;2026;707586.9476923078;;False;2026;2026-12-31;6;160935;RealEstate;Tenda;
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho Fiscal;2011;25600.0;17153.0;6530.0;3.0;0.0;61773.0;2014;;;False;2014;2014-01-01;7;46123;RealEstate;Tenda;
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho Fiscal;2012;38400.0;17776.0;7464.0;3.0;0.0;63994.0;2015;;;False;2015;2015-01-01;3;55680;RealEstate;Tenda;
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho Fiscal;2013;46080.0;21868.8;9763.2;3.0;3.0;65606.4;2016;21868.8;;False;2016;2016-01-01;13;66017;RealEstate;Tenda;
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho Fiscal;2014;46080.0;21691.84;10425.6;2.92;2.92;63340.18;2017;21691.842465753427;;False;2017;2017-01-01;25;74939;RealEstate;Tenda;
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho Fiscal;2015;46080.0;22924.0;11347.2;3.0;3.0;68774.4;2018;22924.8;;False;2018;2018-01-01;16;83902;RealEstate;Tenda;
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho Fiscal;2016;46080.0;23808.0;12672.0;3.0;3.0;71424.0;2019;23808.0;;False;2019;2019-01-01;11;94860;RealEstate;Tenda;
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho Fiscal;2017;0.0;24355.0;0.0;0.75;0.75;18266.0;2020;24354.666666666668;media fora do intervalo min-max;False;2020;2020-01-01;10;104883;RealEstate;Tenda;
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;Conselho Fiscal;2018;0.0;68343.0;0.0;2.0;2.0;136687.0;2021;68343.5;media fora do intervalo min-max;False;2021;2021-01-01;18;114209;RealEstate;Tenda;
